09-11-2019 18:56:33.310 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper.buildDefaultMergedContextConfiguration - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.learncamel.learncamel.LearncamelSpringBootApplicationTests], using SpringBootContextLoader
09-11-2019 18:56:47.594 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper.getDefaultTestExecutionListenerClassNames - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
09-11-2019 18:56:47.596 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper.getTestExecutionListeners - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@7a1b8a46, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@2921199d, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@3d40a3b4, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@7f13811b, org.springframework.test.context.support.DirtiesContextTestExecutionListener@59fc6d05, org.springframework.test.context.transaction.TransactionalTestExecutionListener@78307a56, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@40d52be7, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@23ad71bf, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@1983b48a, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@629a9f26, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@b791a81, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@4391a2d8]
09-11-2019 18:56:47.599 [Camel (camel-1) thread #1 - timer://hello] INFO  route1.log - Timer Invoked and the body DEV Environment
09-11-2019 18:56:47.622 [main] INFO  o.a.c.t.s.CamelSpringBootExecutionListener.prepareTestInstance - @RunWith(CamelSpringBootRunner.class) preparing: class com.learncamel.learncamel.route.SimpleCamelRouteMockTest
09-11-2019 18:56:47.878 [main] INFO  c.l.l.route.SimpleCamelRouteMockTest.logStarting - Starting SimpleCamelRouteMockTest on William-VAIO with PID 4412 (started by William Flores in C:\DEV\learncamel-spring-boot)
09-11-2019 18:56:47.886 [main] INFO  c.l.l.route.SimpleCamelRouteMockTest.logStartupProfileInfo - The following profiles are active: mock
09-11-2019 18:56:48.881 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker.postProcessAfterInitialization - Bean 'org.apache.camel.spring.boot.CamelAutoConfiguration' of type [org.apache.camel.spring.boot.CamelAutoConfiguration$$EnhancerBySpringCGLIB$$44d3ee7f] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
09-11-2019 18:56:49.479 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor.initialize - Initializing ExecutorService 'applicationTaskExecutor'
09-11-2019 18:56:49.703 [main] INFO  o.a.c.i.c.DefaultTypeConverter.doStart - Type converters loaded (core: 195, classpath: 1)
09-11-2019 18:56:50.526 [main] INFO  o.a.c.spring.boot.RoutesCollector.loadXmlRoutes - Loading additional Camel XML routes from: classpath:camel/*.xml
09-11-2019 18:56:50.527 [main] INFO  o.a.c.spring.boot.RoutesCollector.loadXmlRests - Loading additional Camel XML rests from: classpath:camel-rest/*.xml
09-11-2019 18:56:50.537 [main] INFO  c.l.l.route.SimpleCamelRouteMockTest.logStarted - Started SimpleCamelRouteMockTest in 2.892 seconds (JVM running for 19.338)
09-11-2019 18:56:50.554 [main] INFO  o.a.c.t.s.CamelAnnotationsHandler.execute - Setting shutdown timeout to [10 SECONDS] on CamelContext with name [camelContext].
09-11-2019 18:56:50.578 [main] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor.lambda$buildAutowiringMetadata$2 - Autowired annotation should only be used on methods with parameters: protected org.apache.camel.CamelContext com.learncamel.learncamel.route.SimpleCamelRouteMockTest.createCamelContext()
09-11-2019 18:56:50.606 [main] INFO  o.a.c.t.s.CamelSpringBootExecutionListener.beforeTestMethod - @RunWith(CamelSpringBootRunner.class) before: class com.learncamel.learncamel.route.SimpleCamelRouteMockTest.testMoveFileMock
09-11-2019 18:56:50.609 [main] INFO  o.a.c.t.s.CamelSpringBootExecutionListener.beforeTestMethod - Initialized CamelSpringBootRunner now ready to start CamelContext
09-11-2019 18:56:50.613 [main] INFO  o.a.c.t.s.CamelAnnotationsHandler.execute - Starting CamelContext with name [camelContext].
09-11-2019 18:56:50.615 [main] INFO  o.a.camel.spring.SpringCamelContext.start - Apache Camel 2.24.0 (CamelContext: camel-2) is starting
09-11-2019 18:56:50.616 [main] INFO  o.a.c.m.ManagedManagementStrategy.doStart - JMX is enabled
09-11-2019 18:56:50.750 [main] INFO  o.a.camel.spring.SpringCamelContext.doStartCamel - StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html
09-11-2019 18:56:50.780 [main] INFO  o.a.camel.spring.SpringCamelContext.doStartOrResumeRouteConsumers - Route: route2 started and consuming from: direct://input
09-11-2019 18:56:50.780 [main] INFO  o.a.camel.spring.SpringCamelContext.start - Total 1 routes, of which 1 are started
09-11-2019 18:56:50.780 [main] INFO  o.a.camel.spring.SpringCamelContext.start - Apache Camel 2.24.0 (CamelContext: camel-2) started in 0.166 seconds
09-11-2019 18:56:50.790 [main] INFO  c.l.l.route.SimpleCamelRouteMockTest.setUp - ********************************************************************************
09-11-2019 18:56:50.790 [main] INFO  c.l.l.route.SimpleCamelRouteMockTest.setUp - Testing: testMoveFileMock(com.learncamel.learncamel.route.SimpleCamelRouteMockTest)
09-11-2019 18:56:50.790 [main] INFO  c.l.l.route.SimpleCamelRouteMockTest.setUp - ********************************************************************************
09-11-2019 18:56:50.790 [main] INFO  c.l.l.route.SimpleCamelRouteMockTest.tearDown - ********************************************************************************
09-11-2019 18:56:50.790 [main] INFO  c.l.l.route.SimpleCamelRouteMockTest.tearDown - Testing done: testMoveFileMock(com.learncamel.learncamel.route.SimpleCamelRouteMockTest)
09-11-2019 18:56:50.801 [main] INFO  c.l.l.route.SimpleCamelRouteMockTest.tearDown - Took: 3.169 seconds (3169 millis)
09-11-2019 18:56:50.801 [main] INFO  c.l.l.route.SimpleCamelRouteMockTest.tearDown - ********************************************************************************
09-11-2019 18:56:50.821 [main] INFO  o.a.camel.spring.SpringCamelContext.doStop - Apache Camel 2.24.0 (CamelContext: camel-2) is shutting down
09-11-2019 18:56:50.821 [main] INFO  o.a.c.impl.DefaultShutdownStrategy.doShutdown - Starting to graceful shutdown 1 routes (timeout 10 seconds)
09-11-2019 18:56:50.831 [Camel (camel-2) thread #2 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy.run - Route: route2 shutdown complete, was consuming from: direct://input
09-11-2019 18:56:50.831 [main] INFO  o.a.c.impl.DefaultShutdownStrategy.doShutdown - Graceful shutdown of 1 routes completed in 0 seconds
09-11-2019 18:56:50.851 [main] INFO  o.a.camel.spring.SpringCamelContext.doStop - Apache Camel 2.24.0 (CamelContext: camel-2) uptime 0.237 seconds
09-11-2019 18:56:50.851 [main] INFO  o.a.camel.spring.SpringCamelContext.doStop - Apache Camel 2.24.0 (CamelContext: camel-2) is shutdown in 0.030 seconds
09-11-2019 18:56:50.861 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor.shutdown - Shutting down ExecutorService 'applicationTaskExecutor'
09-11-2019 18:56:50.861 [main] INFO  c.l.l.route.SimpleCamelRouteMockTest.afterTestMethod - ********************************************************************************
09-11-2019 18:56:50.861 [main] INFO  c.l.l.route.SimpleCamelRouteMockTest.afterTestMethod - Testing done: testMoveFileMock(com.learncamel.learncamel.route.SimpleCamelRouteMockTest)
09-11-2019 18:56:50.869 [main] INFO  c.l.l.route.SimpleCamelRouteMockTest.afterTestMethod - Took: 0.073 seconds (73 millis)
09-11-2019 18:56:50.871 [main] INFO  c.l.l.route.SimpleCamelRouteMockTest.afterTestMethod - ********************************************************************************
09-11-2019 18:56:50.871 [main] INFO  o.a.c.t.s.CamelSpringBootExecutionListener.afterTestMethod - @RunWith(CamelSpringBootRunner.class) after: class com.learncamel.learncamel.route.SimpleCamelRouteMockTest.testMoveFileMock
09-11-2019 18:56:50.899 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper.buildDefaultMergedContextConfiguration - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.learncamel.learncamel.route.SimpleCamelRouteTest], using SpringBootContextLoader
09-11-2019 18:56:50.899 [main] INFO  o.s.t.c.s.AbstractContextLoader.generateDefaultLocations - Could not detect default resource locations for test class [com.learncamel.learncamel.route.SimpleCamelRouteTest]: no resource found for suffixes {-context.xml, Context.groovy}.
09-11-2019 18:56:50.901 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils.detectDefaultConfigurationClasses - Could not detect default configuration classes for test class [com.learncamel.learncamel.route.SimpleCamelRouteTest]: SimpleCamelRouteTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
09-11-2019 18:56:50.901 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper.getOrFindConfigurationClasses - Found @SpringBootConfiguration com.learncamel.learncamel.LearncamelSpringBootApplication for test class com.learncamel.learncamel.route.SimpleCamelRouteTest
09-11-2019 18:56:50.901 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper.getDefaultTestExecutionListenerClassNames - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
09-11-2019 18:56:50.901 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper.getTestExecutionListeners - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@9d3d54e, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@2f04993d, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@333398f, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@103c97ff, org.springframework.test.context.support.DirtiesContextTestExecutionListener@7d25913, org.springframework.test.context.transaction.TransactionalTestExecutionListener@c14e5a5, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@16f15ae9, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6206b4a7, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@77896335, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@5c1b89ac, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@40a1b6d4, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@175581eb]
09-11-2019 18:56:50.982 [main] INFO  o.a.c.t.s.CamelSpringBootExecutionListener.prepareTestInstance - @RunWith(CamelSpringBootRunner.class) preparing: class com.learncamel.learncamel.route.SimpleCamelRouteTest
09-11-2019 18:56:51.110 [main] INFO  c.l.l.route.SimpleCamelRouteTest.logStarting - Starting SimpleCamelRouteTest on William-VAIO with PID 4412 (started by William Flores in C:\DEV\learncamel-spring-boot)
09-11-2019 18:56:51.110 [main] INFO  c.l.l.route.SimpleCamelRouteTest.logStartupProfileInfo - The following profiles are active: dev
09-11-2019 18:56:51.699 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker.postProcessAfterInitialization - Bean 'org.apache.camel.spring.boot.CamelAutoConfiguration' of type [org.apache.camel.spring.boot.CamelAutoConfiguration$$EnhancerBySpringCGLIB$$44d3ee7f] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
09-11-2019 18:56:52.196 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor.initialize - Initializing ExecutorService 'applicationTaskExecutor'
09-11-2019 18:56:52.387 [main] INFO  o.a.c.i.c.DefaultTypeConverter.doStart - Type converters loaded (core: 195, classpath: 1)
09-11-2019 18:56:53.081 [main] INFO  o.a.c.spring.boot.RoutesCollector.loadXmlRoutes - Loading additional Camel XML routes from: classpath:camel/*.xml
09-11-2019 18:56:53.094 [main] INFO  o.a.c.spring.boot.RoutesCollector.loadXmlRests - Loading additional Camel XML rests from: classpath:camel-rest/*.xml
09-11-2019 18:56:53.106 [main] INFO  c.l.l.route.SimpleCamelRouteTest.logStarted - Started SimpleCamelRouteTest in 2.114 seconds (JVM running for 21.907)
09-11-2019 18:56:53.113 [main] INFO  o.a.c.t.s.CamelAnnotationsHandler.execute - Setting shutdown timeout to [10 SECONDS] on CamelContext with name [camelContext].
09-11-2019 18:56:53.128 [main] INFO  o.a.c.t.s.CamelSpringBootExecutionListener.beforeTestMethod - @RunWith(CamelSpringBootRunner.class) before: class com.learncamel.learncamel.route.SimpleCamelRouteTest.testMoveFile
09-11-2019 18:56:53.129 [main] INFO  o.a.c.t.s.CamelSpringBootExecutionListener.beforeTestMethod - Initialized CamelSpringBootRunner now ready to start CamelContext
09-11-2019 18:56:53.130 [main] INFO  o.a.c.t.s.CamelAnnotationsHandler.execute - Starting CamelContext with name [camelContext].
09-11-2019 18:56:53.132 [main] INFO  o.a.camel.spring.SpringCamelContext.start - Apache Camel 2.24.0 (CamelContext: camel-3) is starting
09-11-2019 18:56:53.134 [main] INFO  o.a.c.m.ManagedManagementStrategy.doStart - JMX is enabled
09-11-2019 18:56:53.229 [main] INFO  o.a.camel.spring.SpringCamelContext.doStartCamel - StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html
09-11-2019 18:56:53.257 [main] INFO  o.a.camel.spring.SpringCamelContext.doStartOrResumeRouteConsumers - Route: route3 started and consuming from: timer://hello?period=10s
09-11-2019 18:56:53.259 [main] INFO  o.a.camel.spring.SpringCamelContext.start - Total 1 routes, of which 1 are started
09-11-2019 18:56:53.259 [main] INFO  o.a.camel.spring.SpringCamelContext.start - Apache Camel 2.24.0 (CamelContext: camel-3) started in 0.128 seconds
09-11-2019 18:56:54.259 [Camel (camel-3) thread #3 - timer://hello] INFO  route3.log - Timer Invoked and the body DEV Environment
09-11-2019 18:56:56.312 [main] INFO  o.a.camel.spring.SpringCamelContext.doStop - Apache Camel 2.24.0 (CamelContext: camel-3) is shutting down
09-11-2019 18:56:56.312 [main] INFO  o.a.c.impl.DefaultShutdownStrategy.doShutdown - Starting to graceful shutdown 1 routes (timeout 10 seconds)
09-11-2019 18:56:56.312 [Camel (camel-3) thread #4 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy.run - Waiting as there are still 1 inflight and pending exchanges to complete, timeout in 10 seconds. Inflights per route: [route3 = 1]
09-11-2019 18:56:56.312 [Camel (camel-3) thread #4 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy.logInflightExchanges - There are 1 inflight exchanges:
	InflightExchange: [exchangeId=ID-William-VAIO-1573333004022-2-2, fromRouteId=route3, routeId=route3, nodeId=pollEnrich3, elapsed=0, duration=2053]
09-11-2019 18:56:57.322 [Camel (camel-3) thread #4 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy.run - Waiting as there are still 1 inflight and pending exchanges to complete, timeout in 9 seconds. Inflights per route: [route3 = 1]
09-11-2019 18:56:57.322 [Camel (camel-3) thread #4 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy.logInflightExchanges - There are 1 inflight exchanges:
	InflightExchange: [exchangeId=ID-William-VAIO-1573333004022-2-2, fromRouteId=route3, routeId=route3, nodeId=pollEnrich3, elapsed=0, duration=3063]
09-11-2019 18:56:57.562 [Camel (camel-1) thread #1 - timer://hello] INFO  route1.log - Timer Invoked and the body DEV Environment
09-11-2019 18:56:58.322 [Camel (camel-3) thread #4 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy.run - Waiting as there are still 1 inflight and pending exchanges to complete, timeout in 8 seconds. Inflights per route: [route3 = 1]
09-11-2019 18:56:58.324 [Camel (camel-3) thread #4 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy.logInflightExchanges - There are 1 inflight exchanges:
	InflightExchange: [exchangeId=ID-William-VAIO-1573333004022-2-2, fromRouteId=route3, routeId=route3, nodeId=pollEnrich3, elapsed=0, duration=4065]
09-11-2019 18:56:59.327 [Camel (camel-3) thread #4 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy.run - Waiting as there are still 1 inflight and pending exchanges to complete, timeout in 7 seconds. Inflights per route: [route3 = 1]
09-11-2019 18:56:59.327 [Camel (camel-3) thread #4 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy.logInflightExchanges - There are 1 inflight exchanges:
	InflightExchange: [exchangeId=ID-William-VAIO-1573333004022-2-2, fromRouteId=route3, routeId=route3, nodeId=pollEnrich3, elapsed=0, duration=5068]
09-11-2019 18:57:00.327 [Camel (camel-3) thread #4 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy.run - Waiting as there are still 1 inflight and pending exchanges to complete, timeout in 6 seconds. Inflights per route: [route3 = 1]
09-11-2019 18:57:00.327 [Camel (camel-3) thread #4 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy.logInflightExchanges - There are 1 inflight exchanges:
	InflightExchange: [exchangeId=ID-William-VAIO-1573333004022-2-2, fromRouteId=route3, routeId=route3, nodeId=pollEnrich3, elapsed=0, duration=6068]
09-11-2019 18:58:21.968 [main] INFO  c.l.l.LearncamelSpringBootApplication.logStarting - Starting LearncamelSpringBootApplication on William-VAIO with PID 2020 (C:\DEV\learncamel-spring-boot\target\classes started by William Flores in C:\DEV\learncamel-spring-boot)
09-11-2019 18:58:21.974 [main] INFO  c.l.l.LearncamelSpringBootApplication.logStartupProfileInfo - The following profiles are active: dev
09-11-2019 18:58:24.839 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker.postProcessAfterInitialization - Bean 'org.apache.camel.spring.boot.CamelAutoConfiguration' of type [org.apache.camel.spring.boot.CamelAutoConfiguration$$EnhancerBySpringCGLIB$$1171038f] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
09-11-2019 18:58:25.955 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer.initialize - Tomcat initialized with port(s): 8080 (http)
09-11-2019 18:58:26.000 [main] INFO  o.a.coyote.http11.Http11NioProtocol.log - Initializing ProtocolHandler ["http-nio-8080"]
09-11-2019 18:58:26.032 [main] INFO  o.a.catalina.core.StandardService.log - Starting service [Tomcat]
09-11-2019 18:58:26.032 [main] INFO  o.a.catalina.core.StandardEngine.log - Starting Servlet engine: [Apache Tomcat/9.0.26]
09-11-2019 18:58:26.315 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/].log - Initializing Spring embedded WebApplicationContext
09-11-2019 18:58:26.316 [main] INFO  o.s.web.context.ContextLoader.prepareWebApplicationContext - Root WebApplicationContext: initialization completed in 4168 ms
09-11-2019 18:58:26.941 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor.initialize - Initializing ExecutorService 'applicationTaskExecutor'
09-11-2019 18:58:27.389 [main] INFO  o.a.c.i.c.DefaultTypeConverter.doStart - Type converters loaded (core: 195, classpath: 1)
09-11-2019 18:58:28.007 [main] INFO  c.l.l.route.SimpleCamelRoute.configure - >>>>>>>>>> Starting Route with CAMEL <<<<<<<<<<
09-11-2019 18:58:28.150 [main] INFO  o.a.c.spring.boot.RoutesCollector.loadXmlRoutes - Loading additional Camel XML routes from: classpath:camel/*.xml
09-11-2019 18:58:28.154 [main] INFO  o.a.c.spring.boot.RoutesCollector.loadXmlRests - Loading additional Camel XML rests from: classpath:camel-rest/*.xml
